Número documento GEDO;Dependencia receptora;Orden de compra;N° Contratación / Licitación;Resolución Aprobatoria;Expediente;Entidad Proveedora;Cuit Proveedor;Remito n°;Fecha de remito;Fecha de recepción;Renglon;Cantidad;Detalle;Unidad;Observaciones
ACTA-2022-06277996-APN-SGA#MS;Dirección de Salud Perinatal y Niñez;80_1197_OC21;80-0036-LPU21;ACTO-2021-107247904-APN-JGM;EX-2021-58481600-APN-DCYC#MS;FABRICA DE ALIMENTOS SANTA CLARA SA;30710825196;100013892;;06/12/2021;2;12768;LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINA C, HIERRO Y ZINC. NOMBRE COMERCIAL: SANTA CLARA. COMPOSICIÓN: LECHE ENTERA, ÁCIDO ASCÓRBICO, SULFATO FERROSO, SULFATO DE ZINC, LECITINA DE SOJA (EMULSIONANTE). PRES.: ENVASE x 1.000 GR.;KG.;"PRIMERA ENTREGA ; DESTINO: ENTRE RÍOS ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06278808-APN-SGA#MS;Dirección de Salud Perinatal y Niñez;80_1197_OC21;80-0036-LPU21;ACTO-2021-107247904-APN-JGM;EX-2021-58481600-APN-DCYC#MS;FABRICA DE ALIMENTOS SANTA CLARA SA;30710825196;100013907;;06/12/2021;2;17472;LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINA C, HIERRO Y ZINC. NOMBRE COMERCIAL: SANTA CLARA. COMPOSICIÓN: LECHE ENTERA, ÁCIDO ASCÓRBICO, SULFATO FERROSO, SULFATO DE ZINC, LECITINA DE SOJA (EMULSIONANTE). PRES.: ENVASE x 1.000 GR.;KG.;"PRIMERA ENTREGA ; DESTINO: CÓRDOBA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06279406-APN-SGA#MS;Dirección de Salud Perinatal y Niñez;80_1197_OC21;80-0036-LPU21;ACTO-2021-107247904-APN-JGM;EX-2021-58481600-APN-DCYC#MS;FABRICA DE ALIMENTOS SANTA CLARA SA;30710825196;100013912;;07/12/2021;2;12768;LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINA C, HIERRO Y ZINC. NOMBRE COMERCIAL: SANTA CLARA. COMPOSICIÓN: LECHE ENTERA, ÁCIDO ASCÓRBICO, SULFATO FERROSO, SULFATO DE ZINC, LECITINA DE SOJA (EMULSIONANTE). PRES.: ENVASE x 1.000 GR.;KG.;"PRIMERA ENTREGA ; DESTINO: CÓRDOBA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06280021-APN-SGA#MS;Dirección de Salud Perinatal y Niñez;80_1197_OC21;80-0036-LPU21;ACTO-2021-107247904-APN-JGM;EX-2021-58481600-APN-DCYC#MS;FABRICA DE ALIMENTOS SANTA CLARA SA;30710825196;100014052;;01/12/2021;1;8736;LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINA C, HIERRO Y ZINC. NOMBRE COMERCIAL: SANTA CLARA. COMPOSICIÓN: LECHE ENTERA, ÁCIDO ASCÓRBICO, SULFATO FERROSO, SULFATO DE ZINC, LECITINA DE SOJA (EMULSIONANTE). PRES.: ENVASE x 1.000 GR.;KG.;"PRIMERA ENTREGA: 8.562 KG ; SEGUNDA ENTREGA: 174 KG ; DESTINO: REG. SANITARIA I ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06280206-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;2200042922;;22/12/2021;6;20688;CEFALEXINA - SUSPENSIÓN ORAL 500 MG/ 5 ML - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06280904-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;2200042923;;22/12/2021;6;20472;CEFALEXINA - SUSPENSIÓN ORAL 500 MG/ 5 ML - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06281330-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;2200042924;;22/12/2021;6;20712;CEFALEXINA - SUSPENSIÓN ORAL 500 MG/ 5 ML - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06283991-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;2200043102;;22/12/2021;11;25368;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06284498-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133417;;12/01/2022;2;14532;AMOXICILINA + AC. CLAVULÁNICO - SUSPENSIÓN ORAL 400/57 MG / 5ML - FRASCO POR 70 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06284871-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133418;;12/01/2022;2;14532;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06284979-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133419;;12/01/2022;2;14832;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285121-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133420;;12/01/2022;2;14820;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285208-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133421;;12/01/2022;2;6804;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285301-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133422;;12/01/2022;2;7951;AMOXICILINA + AC. CLAVULÁNICO - SUSPENSIÓN ORAL 400/57 MG / 5ML - FRASCO POR 70 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285417-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133423;;12/01/2022;2;14640;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285554-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133424;;12/01/2022;2;14760;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285715-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133425;;12/01/2022;2;14724;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285796-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133426;;12/01/2022;2;14496;AMOXICILINA + AC. CLAVULÁNICO - Suspensión Oral 400/57 mg / 5ml - Frasco por 70 ml.;FRASCO;"PRIMERA ENTREGA  (12.808 frascos) - SEGUNDA ENTREGA (1688 frascos) ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06285905-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133433;;14/01/2022;13;95832;PARACETAMOL - Solución Oral 100 mg / ml - Frasco gotero por 20 ml.;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06286066-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-107225231-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;PABLO CASSARA S.R.L.;30525858274;5100036857;;04/01/2022;5;185516;BUDESONIDE - Aerosol bronquial 200 mcg/dosis - Envase con 200 dosis;AEROSOL;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06286354-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;80_1066_OC21;80-0011-LPU20;ACTO-2021-20416600-APN-JGM;EX-2020-32645133-APN-DCYCMS#MSYDS;LABORATORIOS FEDERALES ARGENTINOS SA;30681071381;100071396;;06/01/2022;54;593544;METRONIDAZOL 500 MG NOMBRE COMERCIAL: METRIZOL. FORMA FARMACEUTICA: COMPRIMIDO VAGINAL. PRESENTACIÓN: 8 COMPRIMIDOS POR ENVASE SECUNDARIO;COMPRIMIDO;"SEGUNDA ENTREGA ; CUMPLIMIENTO: PARCIAL ; FUERA"
ACTA-2022-06286456-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;80_1066_OC21;80-0011-LPU20;ACTO-2021-20416600-APN-JGM;EX-2020-32645133-APN-DCYCMS#MSYDS;LABORATORIOS FEDERALES ARGENTINOS SA;30681071381;100071407;;07/01/2022;26;4875390;ENALAPRIL 10 MG NOMBRE COMERCIAL: PRESIPRIL. FORMA FARMACEUTICA: COMPRIMIDO RANURADO PRESENTACIÓN: 90 COMPRIMIDOS POR ENVASE SECUNDARIO;COMPRIMIDO;"SEGUNDA ENTREGA: 6.250 COMP. ; TERCERA ENTREGA: 4.292.435 COMP. ; CUARTA ENTREGA: 576.705 COMP. ; CUMPLIMIENTO: PARCIAL ; FUERA"
ACTA-2022-06286544-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-110630923-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;KLONAL SRL;30574564367;300227678;;03/01/2022;4;22560;AZITROMICINA - Suspensión Oral 200 mg / 5ml - Frasco por 30 ml;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06286679-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-110630923-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;KLONAL SRL;30574564367;300227847;;04/01/2022;4;11360;AZITROMICINA - Suspensión Oral 200 mg / 5ml - Frasco por 30 ml;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06286802-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-110630923-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;KLONAL SRL;30574564367;300227859;;05/01/2022;4;11280;AZITROMICINA - Suspensión Oral 200 mg / 5ml - Frasco por 30 ml;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06289127-APN-SGA#MS;Dirección de Respuesta al VIH, ITS, Hepatitis Virales y Tuberculosis;80-1089-OC20;80-0004-LPU19;ACTO-2020-51656982-APN-JGM;EX-2019-17306270-APN-DCYCMS#MSYDS;LABORATORIO DOSA SA;33580025779;100242070;;09/12/2021;34;19620;Entecavir 0,5 mg. TENEIR 0,5. Presentación: Envase por 30 comprimidos recubiertos.;COMP.;CANJE
ACTA-2022-06289660-APN-SGA#MS;Dirección de Control de Enfermedades Inmunoprevenibles;IF_2021_74762672_APN_MS;-;-;EX-2020-68337513-APN-SSGA#MS;PFIZER EXPORT BV;;124690363;;12/01/2022;1;735930;COVID-19 mRNA Vaccine BNT162b2. PRES.: Vial conteniendo 0.45 ml – 6 dosis por vial – 195 vial por estuche secundario.;DOSIS;"CONFORMIDAD: PV-2022-06109429-APN-SAS#MS ; SEGUNDA ENTREGA ; CUMPLIMIENTO: PARCIAL - FUERA"
ACTA-2022-06289766-APN-SGA#MS;Dirección de Respuesta al VIH, ITS, Hepatitis Virales y Tuberculosis;80_1016_OC21;80-0061-CDI20;RS-2021-10183644-APN-MS;EX-2020-79785172-APN-DCYC#MS;LABORATORIOS FEDERALES ARGENTINOS SA;30681071381;100071062;;21/12/2021;1;2632;"SOFOSBUVIR 400 MG.; NOMBRE COMERCIAL: HEPAGRIS; FORMA FARMACÉUTICA: COMPRIMIDO RECUBIERTO; PRESENTACIÓN: 28 COMPRIMIDOS POR ENVASE SECUNDARIO";COMPRIMIDO;CUMPLIMIENTO: TOTAL - FUERA
ACTA-2022-06290536-APN-SGA#MS;Secretaría de Acceso a la Salud;INLEG-2021-60379024-APN-SES#MS;MSAL-50-LPI-B;-;EX-2020-70734464-APN-SSGA#MS;ANDREANI LOGÍSTICA S.A.;30698011145;;;30/11/2021;1 (ITEM 2);1;Recepción y almacenamiento- Temperatura controlada 2°-8°C abono 12 Posiciones mensuales SENASA;SERV.;"NOVIEMBRE 2021 - CONF.: PV-2022-04044982-APN-DNCET#MS/PV-2022-04957411-APN-SAS#MS; PARCIAL - DENTRO "
ACTA-2022-06290536-APN-SGA#MS;Secretaría de Acceso a la Salud;INLEG-2021-60379024-APN-SES#MS;MSAL-50-LPI-B;-;EX-2020-70734464-APN-SSGA#MS;ANDREANI LOGÍSTICA S.A.;30698011145;;;30/11/2021;2 (ITEM 2);1;Recepción y almacenamiento- Temperatura controlada 15°-25°C abono 5 Posiciones mensuales SENASA;SERV.;"NOVIEMBRE 2021 - CONF.: PV-2022-04044982-APN-DNCET#MS/PV-2022-04957411-APN-SAS#MS; PARCIAL - DENTRO "
ACTA-2022-06291482-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133375;;22/12/2021;11;25296;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06291572-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133381;;27/12/2021;11;25992;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06291732-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133382;;27/12/2021;11;25332;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06291864-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133383;;27/12/2021;11;25368;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06292107-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133384;;27/12/2021;11;25932;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06292365-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133385;;27/12/2021;11;25799;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06292464-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133386;;27/12/2021;11;25656;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06292838-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133388;;27/12/2021;11;25692;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06292966-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133389;;27/12/2021;11;25224;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06293900-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;1800133390;;27/12/2021;11;9072;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06294072-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;2200043101;;22/12/2021;11;25776;IBUPROFENO - SUSPENSIÓN ORAL 100 MG/ 5 ML -2% - FRASCO POR 90 ML;FRASCO;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-06294790-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-60897242-APN-SES#MS;MSAL-50-LPI;-;EX-2020-70734464-APN-SSGA#MS;COMPAÑÍA MULTIMODAL LOGÍSTICA SOCIEDAD ANÓNIMA (CML S.A.);30536259194;;;30/09/2021;1 (ITEM 1);493;Distribución ~ Distribución y seguro de transporte de los Productos CON frio- ZONA AMBA;KG;SEPTIEMBRE 2021 - CONF.: IF-2022-03456420-APN-DNMYTS#MS/PV-2022-04315530-APN-SAS#MS - PARCIAL - DENTRO
ACTA-2022-06294992-APN-SGA#MS;Subsecretaría de Medicamentos e Información Estratégica;NO_2021_119773091_APN_DGA#MS;-;-;EX-2021-115830343-APN-DD#MS;SUIZO ARGENTINA SA;30516968431;32802944104;;13/01/2022;1;354;ELOSULFASE ALFA 5 MG (Vimizim);VIALES;"LUGAR DE ENTREGA: HTAL INT. DE LA BANDA, LA BANDA, SANTIAGO DEL ESTERO ; CUMPLIMIENTO: TOTAL - DENTRO"
ACTA-2022-06295361-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;80_1068_OC21;80-0011-LPU20;ACTO-2021-20416600-APN-JGM;EX-2020-32645133-APN-DCYCMS#MSYDS;KLONAL SRL;30574564367;300227853;;05/01/2022;26;1004400;ENALAPRIL 10MG NOMBRE COMERCIAL: NALAPRIL FORMA FARMACEUTICA: COMPRIMIDO PRESENTACIÓN: BLISTER X 30 COMPRIMIDOS;COMPRIMIDO;"CUARTA ENTREGA ; CUMPLIMIENTO: PARCIAL ; FUERA"
ACTA-2022-06295693-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;80_1068_OC21;80-0011-LPU20;ACTO-2021-20416600-APN-JGM;EX-2020-32645133-APN-DCYCMS#MSYDS;KLONAL SRL;30574564367;300227855;;05/01/2022;26;964710;ENALAPRIL 10MG NOMBRE COMERCIAL: NALAPRIL FORMA FARMACEUTICA: COMPRIMIDO PRESENTACIÓN: BLISTER X 30 COMPRIMIDOS;COMPRIMIDO;"CUARTA ENTREGA: 43.560 COMP. ; QUINTA ENTREGA: 921.150 COMP. ; CUMPLIMIENTO: PARCIAL - FUERA / DENTRO"
ACTA-2022-06295938-APN-SGA#MS;Dirección de Control de Enfermedades Inmunoprevenibles;APO_DCEI - APO_21_19919;-;-;;GLAXO SMITHKLINE BIOLOGICALS SA;;2028516132;;25/11/2021;1;400000;HEPATITIS A PEDIATRICA. PRES.: 1 DOSIS x VIAL;DOSIS;TOTAL
ACTA-2022-06651084-APN-SGA#MS;Secretaría de Acceso a la Salud;INLEG-2021-60379024-APN-SES#MS;MSAL-50-LPI-B;-;EX-2020-70734464-APN-SSGA#MS;ANDREANI LOGÍSTICA S.A.;30698011145;;;31/12/2021;6 (ITEM 1);81;Preparación de pedidos- Preparación pedidos Conservadoras;UN.;
ACTA-2022-06651084-APN-SGA#MS;Secretaría de Acceso a la Salud;INLEG-2021-60379024-APN-SES#MS;MSAL-50-LPI-B;-;EX-2020-70734464-APN-SSGA#MS;ANDREANI LOGÍSTICA S.A.;30698011145;;;31/12/2021;6 (ITEM 2);15;Preparación de pedidos- Preparación pedidos Terciarios;UN.;
ACTA-2022-06651084-APN-SGA#MS;Secretaría de Acceso a la Salud;INLEG-2021-60379024-APN-SES#MS;MSAL-50-LPI-B;-;EX-2020-70734464-APN-SSGA#MS;ANDREANI LOGÍSTICA S.A.;30698011145;;;31/12/2021;8 (ITEM 5);40;Traslados -Transporte y seguro de los productos al BNDE;UN.;"DICIEMBRE 2021 - CONF.: IF-2022-03303559-APN-DNMYTS#MS/PV-2022-04007198-APN-SAS#MS; PARCIAL - DENTRO "
ACTA-2022-06654111-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-60897242-APN-SES#MS;MSAL-50-LPI;-;EX-2020-70734464-APN-SSGA#MS;COMPAÑÍA MULTIMODAL LOGÍSTICA SOCIEDAD ANÓNIMA (CML S.A.);30536259194;;;31/10/2021;1 (ITEM 1);360;Distribución ~ Distribución y seguro de transporte de los Productos CON frio- ZONA AMBA;KG;
ACTA-2022-06654111-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-60897242-APN-SES#MS;MSAL-50-LPI;-;EX-2020-70734464-APN-SSGA#MS;COMPAÑÍA MULTIMODAL LOGÍSTICA SOCIEDAD ANÓNIMA (CML S.A.);30536259194;;;31/10/2021;1 (ITEM 2);523;Distribución ~ Distribución y seguro de transporte de los Productos CON frio- ZONA INTERIOR;KG.;OCTUBRE 2021 - CONF.: PV-2022-04044969-APN-DNCET#MS/PV-2022-04958716-APN-SAS#MS - PARCIAL - DENTRO
