Número ;Fecha de creación ;Referencia;Usuario generador;Anio;Sector ;Cod repartición de origen;Repartición;Ministerio;Organismo;Usuario iniciador;Familia de documento;Tipo de documento;Tipo de documento GDE;Número especial;Número (número especial);Acrónimo;Sistema origen;Sistema Iniciador
ACTA-2022-08526424-APN-SGA#MS;27/01/2022 19:39;22_000571 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08526646-APN-SGA#MS;27/01/2022 19:40;22_000572 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08527210-APN-SGA#MS;27/01/2022 19:42;22_000573 - NAC - 80_1138_OC21 - ASCENSORES SERVAS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08527315-APN-SGA#MS;27/01/2022 19:43;22_000574 - NAC - 80_1138_OC21 - ASCENSORES SERVAS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08527623-APN-SGA#MS;27/01/2022 19:45;22_000575 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08527841-APN-SGA#MS;27/01/2022 19:45;22_000576 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08528164-APN-SGA#MS;27/01/2022 19:47;22_000577 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08528316-APN-SGA#MS;27/01/2022 19:48;22_000578 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08528436-APN-SGA#MS;27/01/2022 19:48;22_000579 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08528648-APN-SGA#MS;27/01/2022 19:49;22_000580 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08529051-APN-SGA#MS;27/01/2022 19:52;22_000581 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08529458-APN-SGA#MS;27/01/2022 19:53;22_000582 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08529622-APN-SGA#MS;27/01/2022 19:54;22_000583 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08529822-APN-SGA#MS;27/01/2022 19:55;22_000584 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08529986-APN-SGA#MS;27/01/2022 19:56;22_000585 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530144-APN-SGA#MS;27/01/2022 19:57;22_000586 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530300-APN-SGA#MS;27/01/2022 19:57;22_000587 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530387-APN-SGA#MS;27/01/2022 19:58;22_000588 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530501-APN-SGA#MS;27/01/2022 19:58;22_000589 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530598-APN-SGA#MS;27/01/2022 19:59;22_000590 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530698-APN-SGA#MS;27/01/2022 19:59;22_000591 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530780-APN-SGA#MS;27/01/2022 20:00;22_000592 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530867-APN-SGA#MS;27/01/2022 20:00;22_000593 - INT - INLEG_2021_112070400_APN_SES#MS - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08530978-APN-SGA#MS;27/01/2022 20:01;22_000594 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531243-APN-SGA#MS;27/01/2022 20:02;22_000595 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531374-APN-SGA#MS;27/01/2022 20:02;22_000596 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531471-APN-SGA#MS;27/01/2022 20:02;22_000597 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531688-APN-SGA#MS;27/01/2022 20:03;22_000598 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531793-APN-SGA#MS;27/01/2022 20:04;22_000599 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531881-APN-SGA#MS;27/01/2022 20:04;22_000600 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08531958-APN-SGA#MS;27/01/2022 20:04;22_000601 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532047-APN-SGA#MS;27/01/2022 20:05;22_000602 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532131-APN-SGA#MS;27/01/2022 20:05;22_000603 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532281-APN-SGA#MS;27/01/2022 20:06;22_000604 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532382-APN-SGA#MS;27/01/2022 20:06;22_000605 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532474-APN-SGA#MS;27/01/2022 20:07;22_000606 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532614-APN-SGA#MS;27/01/2022 20:08;22_000607 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532714-APN-SGA#MS;27/01/2022 20:08;22_000608 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08532864-APN-SGA#MS;27/01/2022 20:09;22_000609 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08928890-APN-SGA#MS;28/01/2022 19:25;22_000610 - NAC - 80_1082_OC21 - LABORATORIO ECZANE PHARMA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08929099-APN-SGA#MS;28/01/2022 19:27;22_000611 - NAC - 80_1068_OC21 - KLONAL SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08929360-APN-SGA#MS;28/01/2022 19:28;22_000612 - NAC - 80_1068_OC21 - KLONAL SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08929664-APN-SGA#MS;28/01/2022 19:30;22_000613 - NAC - 80_1139_OC19 - SHIRE HUMAN GENETIC THERAPIES SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08929794-APN-SGA#MS;28/01/2022 19:31;22_000614 - NAC - 80_1139_OC19 - SHIRE HUMAN GENETIC THERAPIES SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08929892-APN-SGA#MS;28/01/2022 19:31;22_000615 - NAC - EX_2020_68337513_APN_SSGA#MS IF_2021_74762672_APN_MS - PFIZER EXPORT BV;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08930001-APN-SGA#MS;28/01/2022 19:32;22_000616 - NAC - 80_1098_OC20 - SHIRE HUMAN GENETIC THERAPIES SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08930143-APN-SGA#MS;28/01/2022 19:33;22_000617 - NAC - OC 21_21 - EURO SWISS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08930253-APN-SGA#MS;28/01/2022 19:33;22_000618 - NAC - OC 16_21 - EURO SWISS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-08930414-APN-SGA#MS;28/01/2022 19:34;22_000619 - NAC - OC 16_21 - EURO SWISS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503345-APN-SGA#MS;31/01/2022 20:45;22_000620 - NAC - OC 17_21 - LABORATORIOS FABRA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503427-APN-SGA#MS;31/01/2022 20:46;22_000621 - NAC - 80_0005_OCA21 - AUDISONIC SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503493-APN-SGA#MS;31/01/2022 20:46;22_000622 - NAC - 80_0005_OCA21 - AUDISONIC SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503632-APN-SGA#MS;31/01/2022 20:47;22_000623 - INT - INLEG_2021_60897242_APN_SES#MS - COMPAÑÍA MULTIMODAL LOGÍSTICA SOCIEDAD ANÓNIMA (CML S.A.);LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503708-APN-SGA#MS;31/01/2022 20:48;22_000624 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503789-APN-SGA#MS;31/01/2022 20:48;22_000625 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503868-APN-SGA#MS;31/01/2022 20:49;22_000626 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09503930-APN-SGA#MS;31/01/2022 20:49;22_000627 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09504000-APN-SGA#MS;31/01/2022 20:49;22_000628 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09504103-APN-SGA#MS;31/01/2022 20:50;22_000629 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-09504156-APN-SGA#MS;31/01/2022 20:50;22_000630 - NAC - 80_1197_OC21 - FABRICA DE ALIMENTOS SANTA CLARA SA;LMRIOS;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
